location,reef,depth,transect,photo,group,successes,failures
north,ana,dp,four,t4_8,biotic,0,100
north,ana,dp,four,t4_8,macro,15,85
north,ana,dp,four,t4_8,non-reef,8,92
north,ana,dp,four,t4_8,plob,76,24
north,ana,dp,four,t4_8,poci,1,99
north,ana,dp,four,t4_8,turf,0,100
north,ana,dp,four,t4_9,abiotic,0,100
north,ana,dp,four,t4_9,biotic,0,100
north,ana,dp,four,t4_9,macro,28,72
north,ana,dp,four,t4_9,non-reef,9,91
north,ana,dp,four,t4_9,plob,63,37
north,ana,dp,four,t4_9,poci,1,99
north,ana,dp,four,t4_9,turf,1,99
west,mtt,sh,t1,t1_1,abiotic,0,100
west,mtt,sh,t1,t1_1,biotic,6,94
west,mtt,sh,t1,t1_1,macro,4,96
west,mtt,sh,t1,t1_1,non-reef,39,61
west,mtt,sh,t1,t1_1,plob,17,83
west,mtt,sh,t1,t1_1,poci,23,77
west,mtt,sh,t1,t1_1,turf,11,89
west,mtt,sh,t1,t1_10,abiotic,0,100
west,mtt,sh,t1,t1_10,biotic,3,97
west,mtt,sh,t1,t1_10,macro,4,96
west,mtt,sh,t1,t1_10,non-reef,10,90
west,mtt,sh,t1,t1_10,plob,23,77
west,mtt,sh,t1,t1_10,poci,39,61
west,mtt,sh,t1,t1_10,turf,21,79
west,mtt,sh,t1,t1_11,abiotic,0,100
west,mtt,sh,t1,t1_11,biotic,0,100
west,mtt,sh,t1,t1_11,macro,4,96
west,mtt,sh,t1,t1_11,non-reef,1,99
west,mtt,sh,t1,t1_11,plob,56,44
west,mtt,sh,t1,t1_11,poci,27,73
west,mtt,sh,t1,t1_11,turf,12,88
west,mtt,sh,t1,t1_12,abiotic,0,100
west,mtt,sh,t1,t1_12,biotic,5,95
west,mtt,sh,t1,t1_12,macro,0,100
west,mtt,sh,t1,t1_12,non-reef,35,65
west,mtt,sh,t1,t1_12,plob,19,81
west,mtt,sh,t1,t1_12,poci,34,66
west,mtt,sh,t1,t1_12,turf,7,93
west,mtt,sh,t1,t1_13,abiotic,0,100
west,mtt,sh,t1,t1_13,biotic,4,96
west,mtt,sh,t1,t1_13,macro,1,99
west,mtt,sh,t1,t1_13,non-reef,9,91
west,mtt,sh,t1,t1_13,plob,37,63
west,mtt,sh,t1,t1_13,poci,25,75
west,mtt,sh,t1,t1_13,turf,24,76
west,mtt,sh,t1,t1_14,abiotic,0,100
west,mtt,sh,t1,t1_14,biotic,8,92
west,mtt,sh,t1,t1_14,macro,0,100
west,mtt,sh,t1,t1_14,non-reef,12,88
west,mtt,sh,t1,t1_14,plob,37,63
west,mtt,sh,t1,t1_14,poci,33,67
west,mtt,sh,t1,t1_14,turf,10,90
west,mtt,sh,t1,t1_15,abiotic,0,100
west,mtt,sh,t1,t1_15,biotic,8,92
west,mtt,sh,t1,t1_15,macro,3,97
west,mtt,sh,t1,t1_15,non-reef,5,95
west,mtt,sh,t1,t1_15,plob,62,38
west,mtt,sh,t1,t1_15,poci,11,89
west,mtt,sh,t1,t1_15,turf,11,89
west,mtt,sh,t1,t1_2,abiotic,0,100
west,mtt,sh,t1,t1_2,biotic,9,91
west,mtt,sh,t1,t1_2,macro,5,95
west,mtt,sh,t1,t1_2,non-reef,57,43
west,mtt,sh,t1,t1_2,plob,1,99
west,mtt,sh,t1,t1_2,poci,19,81
west,mtt,sh,t1,t1_2,turf,9,91
west,mtt,sh,t1,t1_3,abiotic,0,100
west,mtt,sh,t1,t1_3,biotic,9,91
west,mtt,sh,t1,t1_3,macro,4,96
west,mtt,sh,t1,t1_3,non-reef,39,41
west,mtt,sh,t1,t1_3,plob,11,89
west,mtt,sh,t1,t1_3,poci,31,69
west,mtt,sh,t1,t1_3,turf,6,94
west,mtt,sh,t1,t1_4,abiotic,0,100
west,mtt,sh,t1,t1_4,biotic,11,89
west,mtt,sh,t1,t1_4,macro,3,97
west,mtt,sh,t1,t1_4,non-reef,37,63
west,mtt,sh,t1,t1_4,plob,9,91
west,mtt,sh,t1,t1_4,poci,28,72
west,mtt,sh,t1,t1_4,turf,12,88
west,mtt,sh,t1,t1_5,abiotic,0,100
west,mtt,sh,t1,t1_5,biotic,0,100
west,mtt,sh,t1,t1_5,macro,0,100
west,mtt,sh,t1,t1_5,non-reef,24,76
west,mtt,sh,t1,t1_5,plob,21,79
west,mtt,sh,t1,t1_5,poci,42,58
west,mtt,sh,t1,t1_5,turf,13,87
west,mtt,sh,t1,t1_6,abiotic,0,100
west,mtt,sh,t1,t1_6,biotic,0,100
west,mtt,sh,t1,t1_6,macro,4,96
west,mtt,sh,t1,t1_6,non-reef,13,87
west,mtt,sh,t1,t1_6,plob,60,40
west,mtt,sh,t1,t1_6,poci,18,82
west,mtt,sh,t1,t1_6,turf,5,95
west,mtt,sh,t1,t1_7,abiotic,0,100
west,mtt,sh,t1,t1_7,biotic,3,97
west,mtt,sh,t1,t1_7,macro,1,99
west,mtt,sh,t1,t1_7,non-reef,7,93
west,mtt,sh,t1,t1_7,plob,83,17
west,mtt,sh,t1,t1_7,poci,2,98
west,mtt,sh,t1,t1_7,turf,4,96
west,mtt,sh,t1,t1_8,abiotic,5,95
west,mtt,sh,t1,t1_8,biotic,2,98
west,mtt,sh,t1,t1_8,macro,0,100
west,mtt,sh,t1,t1_8,non-reef,4,96
west,mtt,sh,t1,t1_8,plob,73,27
west,mtt,sh,t1,t1_8,poci,7,93
west,mtt,sh,t1,t1_8,turf,9,91
west,mtt,sh,t1,t1_9,abiotic,0,100
west,mtt,sh,t1,t1_9,biotic,0,100
west,mtt,sh,t1,t1_9,macro,7,93
west,mtt,sh,t1,t1_9,non-reef,4,96
west,mtt,sh,t1,t1_9,plob,50,50
west,mtt,sh,t1,t1_9,poci,22,78
west,mtt,sh,t1,t1_9,turf,17,83
west,mtt,sh,t2,t2_1,abiotic,0,100
west,mtt,sh,t2,t2_1,biotic,17,83
west,mtt,sh,t2,t2_1,macro,2,98
west,mtt,sh,t2,t2_1,non-reef,13,87
west,mtt,sh,t2,t2_1,plob,32,68
west,mtt,sh,t2,t2_1,poci,22,78
west,mtt,sh,t2,t2_1,turf,14,86
west,mtt,sh,t2,t2_10,abiotic,0,100
west,mtt,sh,t2,t2_10,biotic,5,95
west,mtt,sh,t2,t2_10,macro,1,99
west,mtt,sh,t2,t2_10,non-reef,53,47
west,mtt,sh,t2,t2_10,plob,4,96
west,mtt,sh,t2,t2_10,poci,16,84
west,mtt,sh,t2,t2_10,turf,21,79
west,mtt,sh,t2,t2_11,abiotic,0,100
west,mtt,sh,t2,t2_11,biotic,4,96
west,mtt,sh,t2,t2_11,macro,0,100
west,mtt,sh,t2,t2_11,non-reef,43,57
west,mtt,sh,t2,t2_11,plob,3,97
west,mtt,sh,t2,t2_11,poci,20,80
west,mtt,sh,t2,t2_11,turf,30,70
west,mtt,sh,t2,t2_12,abiotic,0,100
west,mtt,sh,t2,t2_12,biotic,9,91
west,mtt,sh,t2,t2_12,macro,1,99
west,mtt,sh,t2,t2_12,non-reef,41,59
west,mtt,sh,t2,t2_12,plob,3,97
west,mtt,sh,t2,t2_12,poci,23,77
west,mtt,sh,t2,t2_12,turf,23,77
west,mtt,sh,t2,t2_13,abiotic,0,100
west,mtt,sh,t2,t2_13,biotic,0,100
west,mtt,sh,t2,t2_13,macro,0,100
west,mtt,sh,t2,t2_13,non-reef,25,75
west,mtt,sh,t2,t2_13,plob,30,70
west,mtt,sh,t2,t2_13,poci,34,66
west,mtt,sh,t2,t2_13,turf,11,89
west,mtt,sh,t2,t2_14,abiotic,0,100
west,mtt,sh,t2,t2_14,biotic,0,100
west,mtt,sh,t2,t2_14,macro,1,99
west,mtt,sh,t2,t2_14,non-reef,23,77
west,mtt,sh,t2,t2_14,plob,39,61
west,mtt,sh,t2,t2_14,poci,30,70
west,mtt,sh,t2,t2_14,turf,7,93
west,mtt,sh,t2,t2_15,abiotic,0,100
west,mtt,sh,t2,t2_15,biotic,8,92
west,mtt,sh,t2,t2_15,macro,0,100
west,mtt,sh,t2,t2_15,non-reef,23,77
west,mtt,sh,t2,t2_15,plob,9,91
west,mtt,sh,t2,t2_15,poci,31,69
west,mtt,sh,t2,t2_15,turf,29,71
west,mtt,sh,t2,t2_2,abiotic,0,100
west,mtt,sh,t2,t2_2,biotic,15,85
west,mtt,sh,t2,t2_2,macro,4,96
west,mtt,sh,t2,t2_2,non-reef,15,85
west,mtt,sh,t2,t2_2,plob,24,76
west,mtt,sh,t2,t2_2,poci,25,75
west,mtt,sh,t2,t2_2,turf,17,83
west,mtt,sh,t2,t2_3,abiotic,0,100
west,mtt,sh,t2,t2_3,biotic,8,92
west,mtt,sh,t2,t2_3,macro,2,98
west,mtt,sh,t2,t2_3,non-reef,11,89
west,mtt,sh,t2,t2_3,plob,27,73
west,mtt,sh,t2,t2_3,poci,37,63
west,mtt,sh,t2,t2_3,turf,15,85
west,mtt,sh,t2,t2_4,abiotic,0,100
west,mtt,sh,t2,t2_4,biotic,0,100
west,mtt,sh,t2,t2_4,macro,0,100
west,mtt,sh,t2,t2_4,non-reef,39,61
west,mtt,sh,t2,t2_4,plob,20,80
west,mtt,sh,t2,t2_4,poci,25,75
west,mtt,sh,t2,t2_4,turf,16,84
west,mtt,sh,t2,t2_5,abiotic,0,100
west,mtt,sh,t2,t2_5,biotic,7,93
west,mtt,sh,t2,t2_5,macro,0,100
west,mtt,sh,t2,t2_5,non-reef,49,51
west,mtt,sh,t2,t2_5,plob,15,85
west,mtt,sh,t2,t2_5,poci,16,84
west,mtt,sh,t2,t2_5,turf,13,87
west,mtt,sh,t2,t2_6,abiotic,0,100
west,mtt,sh,t2,t2_6,biotic,3,97
west,mtt,sh,t2,t2_6,macro,0,100
west,mtt,sh,t2,t2_6,non-reef,25,75
west,mtt,sh,t2,t2_6,plob,27,73
west,mtt,sh,t2,t2_6,poci,25,75
west,mtt,sh,t2,t2_6,turf,20,80
west,mtt,sh,t2,t2_7,abiotic,0,100
west,mtt,sh,t2,t2_7,biotic,5,95
west,mtt,sh,t2,t2_7,macro,3,97
west,mtt,sh,t2,t2_7,non-reef,8,92
west,mtt,sh,t2,t2_7,plob,45,55
west,mtt,sh,t2,t2_7,poci,29,71
west,mtt,sh,t2,t2_7,turf,10,90
west,mtt,sh,t2,t2_8,abiotic,0,100
west,mtt,sh,t2,t2_8,biotic,0,100
west,mtt,sh,t2,t2_8,macro,5,95
west,mtt,sh,t2,t2_8,non-reef,5,95
west,mtt,sh,t2,t2_8,plob,64,36
west,mtt,sh,t2,t2_8,poci,8,92
west,mtt,sh,t2,t2_8,turf,18,82
west,mtt,sh,t2,t2_9,abiotic,0,100
west,mtt,sh,t2,t2_9,biotic,2,98
west,mtt,sh,t2,t2_9,macro,3,97
west,mtt,sh,t2,t2_9,non-reef,13,87
west,mtt,sh,t2,t2_9,plob,46,54
west,mtt,sh,t2,t2_9,poci,17,83
west,mtt,sh,t2,t2_9,turf,19,81
west,mtt,sh,t3,t3_1,abiotic,0,100
west,mtt,sh,t3,t3_1,biotic,4,96
west,mtt,sh,t3,t3_1,macro,11,89
west,mtt,sh,t3,t3_1,non-reef,44,66
west,mtt,sh,t3,t3_1,plob,0,100
west,mtt,sh,t3,t3_1,poci,34,66
west,mtt,sh,t3,t3_1,turf,7,93
west,mtt,sh,t3,t3_10,abiotic,0,100
west,mtt,sh,t3,t3_10,biotic,7,93
west,mtt,sh,t3,t3_10,macro,0,100
west,mtt,sh,t3,t3_10,non-reef,45,55
west,mtt,sh,t3,t3_10,plob,3,97
west,mtt,sh,t3,t3_10,poci,21,79
west,mtt,sh,t3,t3_10,turf,24,76
west,mtt,sh,t3,t3_11,abiotic,0,100
west,mtt,sh,t3,t3_11,biotic,0,100
west,mtt,sh,t3,t3_11,macro,0,100
west,mtt,sh,t3,t3_11,non-reef,48,52
west,mtt,sh,t3,t3_11,plob,0,100
west,mtt,sh,t3,t3_11,poci,23,77
west,mtt,sh,t3,t3_11,turf,29,71
west,mtt,sh,t3,t3_12,abiotic,0,100
west,mtt,sh,t3,t3_12,biotic,13,87
west,mtt,sh,t3,t3_12,macro,3,97
west,mtt,sh,t3,t3_12,non-reef,50,50
west,mtt,sh,t3,t3_12,plob,7,93
west,mtt,sh,t3,t3_12,poci,9,91
west,mtt,sh,t3,t3_12,turf,18,82
west,mtt,sh,t3,t3_13,abiotic,0,100
west,mtt,sh,t3,t3_13,biotic,1,99
west,mtt,sh,t3,t3_13,macro,6,94
west,mtt,sh,t3,t3_13,non-reef,38,62
west,mtt,sh,t3,t3_13,plob,8,92
west,mtt,sh,t3,t3_13,poci,28,72
west,mtt,sh,t3,t3_13,turf,19,81
west,mtt,sh,t3,t3_14,abiotic,0,100
west,mtt,sh,t3,t3_14,biotic,0,100
west,mtt,sh,t3,t3_14,macro,3,97
west,mtt,sh,t3,t3_14,non-reef,14,86
west,mtt,sh,t3,t3_14,plob,28,72
west,mtt,sh,t3,t3_14,poci,39,61
west,mtt,sh,t3,t3_14,turf,16,84
west,mtt,sh,t3,t3_15,abiotic,0,100
west,mtt,sh,t3,t3_15,biotic,0,100
west,mtt,sh,t3,t3_15,macro,2,98
west,mtt,sh,t3,t3_15,non-reef,53,47
west,mtt,sh,t3,t3_15,plob,2,98
west,mtt,sh,t3,t3_15,poci,27,73
west,mtt,sh,t3,t3_15,turf,16,84
west,mtt,sh,t3,t3_2,abiotic,0,100
west,mtt,sh,t3,t3_2,biotic,1,99
west,mtt,sh,t3,t3_2,macro,1,99
west,mtt,sh,t3,t3_2,non-reef,59,41
west,mtt,sh,t3,t3_2,plob,0,100
west,mtt,sh,t3,t3_2,poci,23,77
west,mtt,sh,t3,t3_2,turf,16,84
west,mtt,sh,t3,t3_3,abiotic,0,100
west,mtt,sh,t3,t3_3,biotic,0,100
west,mtt,sh,t3,t3_3,macro,3,97
west,mtt,sh,t3,t3_3,non-reef,18,82
west,mtt,sh,t3,t3_3,plob,27,73
west,mtt,sh,t3,t3_3,poci,20,80
west,mtt,sh,t3,t3_3,turf,32,68
west,mtt,sh,t3,t3_4,abiotic,0,100
west,mtt,sh,t3,t3_4,biotic,0,100
west,mtt,sh,t3,t3_4,macro,10,90
west,mtt,sh,t3,t3_4,non-reef,16,84
west,mtt,sh,t3,t3_4,plob,30,70
west,mtt,sh,t3,t3_4,poci,29,71
west,mtt,sh,t3,t3_4,turf,15,85
west,mtt,sh,t3,t3_5,abiotic,0,100
west,mtt,sh,t3,t3_5,biotic,0,100
west,mtt,sh,t3,t3_5,macro,2,98
west,mtt,sh,t3,t3_5,non-reef,8,92
west,mtt,sh,t3,t3_5,plob,36,64
west,mtt,sh,t3,t3_5,poci,13,87
west,mtt,sh,t3,t3_5,turf,41,59
west,mtt,sh,t3,t3_6,abiotic,0,100
west,mtt,sh,t3,t3_6,biotic,0,100
west,mtt,sh,t3,t3_6,macro,2,98
west,mtt,sh,t3,t3_6,non-reef,6,94
west,mtt,sh,t3,t3_6,plob,41,59
west,mtt,sh,t3,t3_6,poci,34,66
west,mtt,sh,t3,t3_6,turf,17,83
west,mtt,sh,t3,t3_7,abiotic,0,100
west,mtt,sh,t3,t3_7,biotic,0,100
west,mtt,sh,t3,t3_7,macro,1,99
west,mtt,sh,t3,t3_7,non-reef,25,75
west,mtt,sh,t3,t3_7,plob,24,76
west,mtt,sh,t3,t3_7,poci,34,66
west,mtt,sh,t3,t3_7,turf,16,84
west,mtt,sh,t3,t3_8,abiotic,0,100
west,mtt,sh,t3,t3_8,biotic,1,99
west,mtt,sh,t3,t3_8,macro,0,100
west,mtt,sh,t3,t3_8,non-reef,57,43
west,mtt,sh,t3,t3_8,plob,1,99
west,mtt,sh,t3,t3_8,poci,8,92
west,mtt,sh,t3,t3_8,turf,33,67
west,mtt,sh,t3,t3_9,abiotic,0,100
west,mtt,sh,t3,t3_9,biotic,9,91
west,mtt,sh,t3,t3_9,macro,0,100
west,mtt,sh,t3,t3_9,non-reef,41,59
west,mtt,sh,t3,t3_9,plob,6,94
west,mtt,sh,t3,t3_9,poci,24,76
west,mtt,sh,t3,t3_9,turf,20,80
west,mtt,sh,t4,t4_1,abiotic,0,100
west,mtt,sh,t4,t4_1,biotic,0,100
west,mtt,sh,t4,t4_1,macro,47,53
west,mtt,sh,t4,t4_1,non-reef,32,68
west,mtt,sh,t4,t4_1,plob,2,98
west,mtt,sh,t4,t4_1,poci,13,87
west,mtt,sh,t4,t4_1,turf,6,94
west,mtt,sh,t4,t4_10,abiotic,0,100
west,mtt,sh,t4,t4_10,biotic,0,100
west,mtt,sh,t4,t4_10,macro,20,80
west,mtt,sh,t4,t4_10,non-reef,19,81
west,mtt,sh,t4,t4_10,plob,3,97
west,mtt,sh,t4,t4_10,poci,34,66
west,mtt,sh,t4,t4_10,turf,24,76
west,mtt,sh,t4,t4_11,abiotic,0,100
west,mtt,sh,t4,t4_11,biotic,0,100
west,mtt,sh,t4,t4_11,macro,20,80
west,mtt,sh,t4,t4_11,non-reef,17,83
west,mtt,sh,t4,t4_11,plob,7,93
west,mtt,sh,t4,t4_11,poci,44,56
west,mtt,sh,t4,t4_11,turf,12,88
west,mtt,sh,t4,t4_12,abiotic,0,100
west,mtt,sh,t4,t4_12,biotic,0,100
west,mtt,sh,t4,t4_12,macro,2,98
west,mtt,sh,t4,t4_12,non-reef,23,77
west,mtt,sh,t4,t4_12,plob,24,76
west,mtt,sh,t4,t4_12,poci,38,62
west,mtt,sh,t4,t4_12,turf,13,87
west,mtt,sh,t4,t4_13,abiotic,0,100
west,mtt,sh,t4,t4_13,biotic,0,100
west,mtt,sh,t4,t4_13,macro,5,95
west,mtt,sh,t4,t4_13,non-reef,13,87
west,mtt,sh,t4,t4_13,plob,24,76
west,mtt,sh,t4,t4_13,poci,29,71
west,mtt,sh,t4,t4_13,turf,29,71
west,mtt,sh,t4,t4_14,abiotic,0,100
west,mtt,sh,t4,t4_14,biotic,0,100
west,mtt,sh,t4,t4_14,macro,11,89
west,mtt,sh,t4,t4_14,non-reef,22,78
west,mtt,sh,t4,t4_14,plob,21,79
west,mtt,sh,t4,t4_14,poci,28,72
west,mtt,sh,t4,t4_14,turf,18,82
west,mtt,sh,t4,t4_15,abiotic,0,100
west,mtt,sh,t4,t4_15,biotic,0,100
west,mtt,sh,t4,t4_15,macro,7,93
west,mtt,sh,t4,t4_15,non-reef,22,78
west,mtt,sh,t4,t4_15,plob,44,56
west,mtt,sh,t4,t4_15,poci,12,88
west,mtt,sh,t4,t4_15,turf,15,85
west,mtt,sh,t4,t4_2,abiotic,0,100
west,mtt,sh,t4,t4_2,biotic,2,98
west,mtt,sh,t4,t4_2,macro,15,85
west,mtt,sh,t4,t4_2,non-reef,16,84
west,mtt,sh,t4,t4_2,plob,16,84
west,mtt,sh,t4,t4_2,poci,39,61
west,mtt,sh,t4,t4_2,turf,12,88
west,mtt,sh,t4,t4_3,abiotic,0,100
west,mtt,sh,t4,t4_3,biotic,14,86
west,mtt,sh,t4,t4_3,macro,20,80
west,mtt,sh,t4,t4_3,non-reef,15,85
west,mtt,sh,t4,t4_3,plob,0,100
west,mtt,sh,t4,t4_3,poci,32,68
west,mtt,sh,t4,t4_3,turf,19,81
west,mtt,sh,t4,t4_4,abiotic,0,100
west,mtt,sh,t4,t4_4,biotic,6,94
west,mtt,sh,t4,t4_4,macro,16,84
west,mtt,sh,t4,t4_4,non-reef,21,79
west,mtt,sh,t4,t4_4,plob,0,100
west,mtt,sh,t4,t4_4,poci,35,65
west,mtt,sh,t4,t4_4,turf,22,78
west,mtt,sh,t4,t4_5,abiotic,0,100
west,mtt,sh,t4,t4_5,biotic,6,94
west,mtt,sh,t4,t4_5,macro,12,88
west,mtt,sh,t4,t4_5,non-reef,12,88
west,mtt,sh,t4,t4_5,plob,1,99
west,mtt,sh,t4,t4_5,poci,52,48
west,mtt,sh,t4,t4_5,turf,17,83
west,mtt,sh,t4,t4_6,abiotic,0,100
west,mtt,sh,t4,t4_6,biotic,4,96
west,mtt,sh,t4,t4_6,macro,9,91
west,mtt,sh,t4,t4_6,non-reef,21,79
west,mtt,sh,t4,t4_6,plob,0,100
west,mtt,sh,t4,t4_6,poci,57,43
west,mtt,sh,t4,t4_6,turf,9,91
west,mtt,sh,t4,t4_7,abiotic,0,100
west,mtt,sh,t4,t4_7,biotic,4,96
west,mtt,sh,t4,t4_7,macro,18,82
west,mtt,sh,t4,t4_7,non-reef,20,80
west,mtt,sh,t4,t4_7,plob,48,52
west,mtt,sh,t4,t4_7,poci,8,92
west,mtt,sh,t4,t4_7,turf,2,98
west,mtt,sh,t4,t4_8,abiotic,0,100
west,mtt,sh,t4,t4_8,biotic,4,96
west,mtt,sh,t4,t4_8,macro,18,82
west,mtt,sh,t4,t4_8,non-reef,12,88
west,mtt,sh,t4,t4_8,plob,17,83
west,mtt,sh,t4,t4_8,poci,39,61
west,mtt,sh,t4,t4_8,turf,10,90
west,mtt,sh,t4,t4_9,abiotic,0,100
west,mtt,sh,t4,t4_9,biotic,0,100
west,mtt,sh,t4,t4_9,macro,39,61
west,mtt,sh,t4,t4_9,non-reef,17,83
west,mtt,sh,t4,t4_9,plob,10,90
west,mtt,sh,t4,t4_9,poci,24,76
west,mtt,sh,t4,t4_9,turf,10,90
west,mtt,md,t1,t1_1,abiotic,0,100
west,mtt,md,t1,t1_1,biotic,0,100
west,mtt,md,t1,t1_1,macro,6,94
west,mtt,md,t1,t1_1,non-reef,8,92
west,mtt,md,t1,t1_1,plob,66,34
west,mtt,md,t1,t1_1,poci,14,86
west,mtt,md,t1,t1_1,turf,6,94
west,mtt,md,t1,t1_10,abiotic,0,100
west,mtt,md,t1,t1_10,biotic,2,98
west,mtt,md,t1,t1_10,macro,12,88
west,mtt,md,t1,t1_10,non-reef,0,100
west,mtt,md,t1,t1_10,plob,44,56
west,mtt,md,t1,t1_10,poci,22,78
west,mtt,md,t1,t1_10,turf,20,80
west,mtt,md,t1,t1_11,abiotic,0,100
west,mtt,md,t1,t1_11,biotic,3,97
west,mtt,md,t1,t1_11,macro,9,91
west,mtt,md,t1,t1_11,non-reef,0,100
west,mtt,md,t1,t1_11,plob,42,58
west,mtt,md,t1,t1_11,poci,33,67
west,mtt,md,t1,t1_11,turf,13,87
west,mtt,md,t1,t1_12,abiotic,0,100
west,mtt,md,t1,t1_12,biotic,0,100
west,mtt,md,t1,t1_12,macro,5,95
west,mtt,md,t1,t1_12,non-reef,9,91
west,mtt,md,t1,t1_12,plob,38,62
west,mtt,md,t1,t1_12,poci,27,73
west,mtt,md,t1,t1_12,turf,21,79
west,mtt,md,t1,t1_13,abiotic,0,100
west,mtt,md,t1,t1_13,biotic,1,99
west,mtt,md,t1,t1_13,macro,3,97
west,mtt,md,t1,t1_13,non-reef,22,78
west,mtt,md,t1,t1_13,plob,21,79
west,mtt,md,t1,t1_13,poci,27,73
west,mtt,md,t1,t1_13,turf,26,74
west,mtt,md,t1,t1_14,abiotic,0,100
west,mtt,md,t1,t1_14,biotic,2,98
west,mtt,md,t1,t1_14,macro,4,96
west,mtt,md,t1,t1_14,non-reef,22,78
west,mtt,md,t1,t1_14,plob,33,67
west,mtt,md,t1,t1_14,poci,22,78
west,mtt,md,t1,t1_14,turf,17,83
west,mtt,md,t1,t1_15,abiotic,0,100
west,mtt,md,t1,t1_15,biotic,3,97
west,mtt,md,t1,t1_15,macro,9,91
west,mtt,md,t1,t1_15,non-reef,17,83
west,mtt,md,t1,t1_15,plob,25,75
west,mtt,md,t1,t1_15,poci,27,73
west,mtt,md,t1,t1_15,turf,19,81
west,mtt,md,t1,t1_2,abiotic,0,100
west,mtt,md,t1,t1_2,biotic,0,100
west,mtt,md,t1,t1_2,macro,2,98
west,mtt,md,t1,t1_2,non-reef,9,91
west,mtt,md,t1,t1_2,plob,85,15
west,mtt,md,t1,t1_2,poci,1,99
west,mtt,md,t1,t1_2,turf,3,97
west,mtt,md,t1,t1_3,abiotic,0,100
west,mtt,md,t1,t1_3,biotic,0,100
west,mtt,md,t1,t1_3,macro,3,97
west,mtt,md,t1,t1_3,non-reef,1,99
west,mtt,md,t1,t1_3,plob,87,13
west,mtt,md,t1,t1_3,poci,3,97
west,mtt,md,t1,t1_3,turf,6,94
west,mtt,md,t1,t1_4,abiotic,0,100
west,mtt,md,t1,t1_4,biotic,0,100
west,mtt,md,t1,t1_4,macro,3,97
west,mtt,md,t1,t1_4,non-reef,5,95
west,mtt,md,t1,t1_4,plob,74,26
west,mtt,md,t1,t1_4,poci,16,84
west,mtt,md,t1,t1_4,turf,2,98
west,mtt,md,t1,t1_5,abiotic,1,99
west,mtt,md,t1,t1_5,biotic,2,98
west,mtt,md,t1,t1_5,macro,5,95
west,mtt,md,t1,t1_5,non-reef,2,98
west,mtt,md,t1,t1_5,plob,71,29
west,mtt,md,t1,t1_5,poci,11,89
west,mtt,md,t1,t1_5,turf,8,92
west,mtt,md,t1,t1_6,abiotic,0,100
west,mtt,md,t1,t1_6,biotic,3,97
west,mtt,md,t1,t1_6,macro,5,95
west,mtt,md,t1,t1_6,non-reef,1,99
west,mtt,md,t1,t1_6,plob,65,35
west,mtt,md,t1,t1_6,poci,16,84
west,mtt,md,t1,t1_6,turf,10,90
west,mtt,md,t1,t1_7,abiotic,0,100
west,mtt,md,t1,t1_7,biotic,8,92
west,mtt,md,t1,t1_7,macro,1,99
west,mtt,md,t1,t1_7,non-reef,8,92
west,mtt,md,t1,t1_7,plob,34,66
west,mtt,md,t1,t1_7,poci,31,69
west,mtt,md,t1,t1_7,turf,18,82
west,mtt,md,t1,t1_8,abiotic,0,100
west,mtt,md,t1,t1_8,biotic,2,98
west,mtt,md,t1,t1_8,macro,1,99
west,mtt,md,t1,t1_8,non-reef,2,98
west,mtt,md,t1,t1_8,plob,79,21
west,mtt,md,t1,t1_8,poci,15,85
west,mtt,md,t1,t1_8,turf,1,99
west,mtt,md,t1,t1_9,abiotic,0,100
west,mtt,md,t1,t1_9,biotic,4,96
west,mtt,md,t1,t1_9,macro,3,97
west,mtt,md,t1,t1_9,non-reef,3,97
west,mtt,md,t1,t1_9,plob,72,28
west,mtt,md,t1,t1_9,poci,11,89
west,mtt,md,t1,t1_9,turf,7,93
west,mtt,md,t2,t2_1,abiotic,1,99
west,mtt,md,t2,t2_1,biotic,0,100
west,mtt,md,t2,t2_1,macro,3,97
west,mtt,md,t2,t2_1,non-reef,7,93
west,mtt,md,t2,t2_1,plob,37,63
west,mtt,md,t2,t2_1,poci,33,67
west,mtt,md,t2,t2_1,turf,19,81
west,mtt,md,t2,t2_10,abiotic,0,100
west,mtt,md,t2,t2_10,biotic,2,98
west,mtt,md,t2,t2_10,macro,0,100
west,mtt,md,t2,t2_10,non-reef,7,93
west,mtt,md,t2,t2_10,plob,78,22
west,mtt,md,t2,t2_10,poci,11,89
west,mtt,md,t2,t2_10,turf,2,98
west,mtt,md,t2,t2_11,abiotic,0,100
west,mtt,md,t2,t2_11,biotic,1,99
west,mtt,md,t2,t2_11,macro,4,96
west,mtt,md,t2,t2_11,non-reef,5,95
west,mtt,md,t2,t2_11,plob,79,21
west,mtt,md,t2,t2_11,poci,7,93
west,mtt,md,t2,t2_11,turf,4,96
west,mtt,md,t2,t2_12,abiotic,0,100
west,mtt,md,t2,t2_12,biotic,0,100
west,mtt,md,t2,t2_12,macro,5,95
west,mtt,md,t2,t2_12,non-reef,6,94
west,mtt,md,t2,t2_12,plob,50,50
west,mtt,md,t2,t2_12,poci,10,90
west,mtt,md,t2,t2_12,turf,29,71
west,mtt,md,t2,t2_13,abiotic,0,100
west,mtt,md,t2,t2_13,biotic,0,100
west,mtt,md,t2,t2_13,macro,0,100
west,mtt,md,t2,t2_13,non-reef,3,97
west,mtt,md,t2,t2_13,plob,88,12
west,mtt,md,t2,t2_13,poci,1,99
